Dates,States,Daily Confirmed,Daily Recovered,Daily Deceased,Daily Tested,Daily Vaccinated
2020-11-01,RJ,1754,1591,10,20374,0
2020-11-02,RJ,1748,1105,9,8707,0
2020-11-03,RJ,1725,1219,10,23446,0
2020-11-04,RJ,1770,1823,9,20928,0
2020-11-05,RJ,1810,1822,10,18700,0
2020-11-06,RJ,1797,1810,11,19437,0
2020-11-07,RJ,1841,1778,13,20722,0
2020-11-08,RJ,1872,1813,10,20368,0
2020-11-09,RJ,1859,1684,9,10647,0
2020-11-10,RJ,1902,1709,10,25414,0
2020-11-11,RJ,2080,1801,11,22319,0
2020-11-12,RJ,2176,1804,13,22882,0
2020-11-13,RJ,2144,1827,12,21457,0
2020-11-14,RJ,2162,1754,12,19111,0
2020-11-15,RJ,2184,1890,10,8206,0
2020-11-16,RJ,2169,1810,12,7286,0
2020-11-17,RJ,2194,1834,11,12949,0
2020-11-18,RJ,2178,1721,12,23943,0
2020-11-19,RJ,2549,1844,15,32003,0
2020-11-20,RJ,2762,1993,14,27599,0
2020-11-21,RJ,3007,1963,16,30476,0
2020-11-22,RJ,3260,2004,17,29962,0
2020-11-23,RJ,3232,2288,18,14305,0
2020-11-24,RJ,3314,2214,19,31611,0
2020-11-25,RJ,3285,2144,18,33318,0
2020-11-26,RJ,3180,2179,19,31404,0
2020-11-27,RJ,3093,2194,18,32058,0
2020-11-28,RJ,2765,2178,19,36459,0
2020-11-29,RJ,2581,2556,18,36928,0
2020-11-30,RJ,2677,2762,20,15610,0
2020-12-01,RJ,2347,3007,19,23610,0
2020-12-02,RJ,1990,3235,19,37790,0
2020-12-03,RJ,2086,3232,20,39490,0
2020-12-04,RJ,1934,3141,19,37175,0
2020-12-05,RJ,2076,3198,20,36577,0
2020-12-06,RJ,2089,2818,20,31455,0
2020-12-07,RJ,1927,2664,19,12627,0
2020-12-08,RJ,1604,2380,20,34522,0
2020-12-09,RJ,1511,2577,17,29390,0
2020-12-10,RJ,1592,2339,15,30664,0
2020-12-11,RJ,1473,2768,14,27374,0
2020-12-12,RJ,1307,2193,14,26090,0
2020-12-13,RJ,1290,1468,14,29497,0
2020-12-14,RJ,1250,1666,13,13970,0
2020-12-15,RJ,1045,1722,13,33622,0
2020-12-16,RJ,1247,2237,10,31215,0
2020-12-17,RJ,1122,1974,11,30717,0
2020-12-18,RJ,1076,1655,10,26727,0
2020-12-19,RJ,989,1259,9,29035,0
2020-12-20,RJ,978,1326,9,27078,0
2020-12-21,RJ,913,1365,9,10179,0
2020-12-22,RJ,807,1159,8,31391,0
2020-12-23,RJ,992,937,8,29488,0
2020-12-24,RJ,1001,970,8,30745,0
2020-12-25,RJ,1023,987,7,27241,0
2020-12-26,RJ,785,990,7,16053,0
2020-12-27,RJ,843,1168,6,28254,0
2020-12-28,RJ,798,1206,7,10346,0
2020-12-29,RJ,626,1149,6,29931,0
2020-12-30,RJ,770,1142,6,26050,0
2020-12-31,RJ,689,957,7,25392,0
2021-01-01,RJ,609,942,4,20573,0
2021-01-02,RJ,467,890,5,18364,0
2021-01-03,RJ,502,801,5,21168,0
2021-01-04,RJ,457,755,4,8496,0
2021-01-05,RJ,397,751,5,24739,0
2021-01-06,RJ,436,564,4,23628,0
2021-01-07,RJ,509,735,4,23251,0
2021-01-08,RJ,471,537,0,21736,0
2021-01-09,RJ,430,1098,4,23097,0
2021-01-10,RJ,475,476,3,24845,0
2021-01-11,RJ,429,568,2,9903,0
2021-01-12,RJ,293,675,3,25514,0
2021-01-13,RJ,373,790,3,23284,0
2021-01-14,RJ,281,384,2,21872,0
2021-01-15,RJ,310,377,0,12767,0
2021-01-16,RJ,238,558,2,23403,9279
2021-01-17,RJ,261,496,1,21365,0
2021-01-18,RJ,213,626,3,9106,14267
2021-01-19,RJ,209,537,2,25465,7215
2021-01-20,RJ,213,438,2,22835,1618
2021-01-21,RJ,265,406,2,12826,0
2021-01-22,RJ,201,416,0,21942,11568
2021-01-23,RJ,203,472,2,21371,23323
2021-01-24,RJ,167,468,0,17970,26255
2021-01-25,RJ,193,370,2,6916,67591
2021-01-26,RJ,125,257,0,19919,216
2021-01-27,RJ,134,305,1,6913,75805
2021-01-28,RJ,85,188,2,18883,20696
2021-01-29,RJ,103,265,2,16654,67140
2021-01-30,RJ,104,238,1,18968,4638
2021-01-31,RJ,95,194,0,18760,1186
2021-02-01,RJ,96,309,0,6853,3133
2021-02-02,RJ,87,235,2,13917,5288
2021-02-03,RJ,92,196,2,17011,24303
2021-02-04,RJ,139,192,0,18784,21289
2021-02-05,RJ,116,173,1,17565,29612
2021-02-06,RJ,97,150,1,19217,45230
2021-02-07,RJ,75,138,0,18560,1342
2021-02-08,RJ,101,93,2,7001,26854
2021-02-09,RJ,90,125,0,21856,3695
2021-02-10,RJ,107,89,3,19614,68447
2021-02-11,RJ,111,174,2,19288,31000
2021-02-12,RJ,108,85,1,18205,15704
2021-02-13,RJ,110,107,1,18400,2874
2021-02-14,RJ,103,103,0,19233,520
2021-02-15,RJ,82,126,0,6277,8831
2021-02-16,RJ,60,168,0,18175,3455
2021-02-17,RJ,101,108,1,15169,122367
2021-02-18,RJ,104,77,1,16003,2679
2021-02-19,RJ,93,98,1,18227,33245
2021-02-20,RJ,98,66,1,17501,2036
2021-02-21,RJ,82,137,0,17755,0
2021-02-22,RJ,83,122,0,6549,9
2021-02-23,RJ,76,87,0,18901,495
2021-02-24,RJ,99,90,0,17066,447
2021-02-25,RJ,128,124,0,16957,14248
2021-02-26,RJ,149,125,1,16957,547
2021-02-27,RJ,102,78,1,15924,0
2021-02-28,RJ,156,102,0,15763,0
2021-03-01,RJ,119,123,0,6675,65545
2021-03-02,RJ,102,66,0,17033,141233
2021-03-03,RJ,215,85,0,15544,215213
2021-03-04,RJ,156,116,1,16433,105636
2021-03-05,RJ,195,119,1,15935,259015
2021-03-06,RJ,233,114,0,17047,217336
2021-03-07,RJ,176,124,0,17757,4400
2021-03-08,RJ,179,51,0,7775,173137
2021-03-09,RJ,179,99,0,19821,39986
2021-03-10,RJ,188,119,0,18087,82176
2021-03-11,RJ,203,93,0,18028,482
2021-03-12,RJ,237,137,0,9422,155845
2021-03-13,RJ,201,114,0,16975,178367
2021-03-14,RJ,250,125,1,14988,3864
2021-03-15,RJ,251,132,0,7054,192554
2021-03-16,RJ,241,151,1,17178,228984
2021-03-17,RJ,313,123,0,16405,230415
2021-03-18,RJ,327,152,3,17799,38815
2021-03-19,RJ,402,302,2,21022,275801
2021-03-20,RJ,445,256,0,24593,216981
2021-03-21,RJ,476,199,2,26037,13282
2021-03-22,RJ,602,176,5,11616,245976
2021-03-23,RJ,480,220,4,34563,207076
2021-03-24,RJ,669,258,1,34563,237308
2021-03-25,RJ,715,238,0,29826,59943
2021-03-26,RJ,853,266,3,33247,244842
2021-03-27,RJ,852,227,0,34988,173759
2021-03-28,RJ,1081,278,2,33388,0
2021-03-29,RJ,902,267,0,11361,0
2021-03-30,RJ,665,304,0,4181,80992
2021-03-31,RJ,906,393,5,35075,111746
2021-04-01,RJ,1350,446,4,36616,249871
2021-04-02,RJ,1422,499,2,38126,130543
2021-04-03,RJ,1675,418,3,26774,245361
2021-04-04,RJ,1729,587,2,46467,395708
2021-04-05,RJ,2429,527,12,19774,379942
2021-04-06,RJ,2236,851,13,51715,469009
2021-04-07,RJ,2801,783,12,49948,433764
2021-04-08,RJ,3526,520,20,52302,468843
2021-04-09,RJ,3970,1005,12,54916,394826
2021-04-10,RJ,4401,562,18,56020,283195
2021-04-11,RJ,5105,1015,10,57413,132308
2021-04-12,RJ,5771,1291,25,26318,177370
2021-04-13,RJ,5528,1251,28,59209,126600
2021-04-14,RJ,6200,1956,29,39886,110548
2021-04-15,RJ,6658,2254,33,43383,98153
2021-04-16,RJ,7359,2791,31,60898,111959
2021-04-17,RJ,9046,2823,37,66561,125307
2021-04-18,RJ,10262,3084,42,64875,126542
2021-04-19,RJ,11967,2408,53,40180,201964
2021-04-20,RJ,12201,3207,64,85843,167550
2021-04-21,RJ,14622,3765,62,80981,124238
2021-04-22,RJ,14468,3618,59,58635,116956
2021-04-23,RJ,15398,5197,64,86039,108554
2021-04-24,RJ,15355,4959,74,86089,120306
2021-04-25,RJ,15809,6649,74,79960,89874
2021-04-26,RJ,16438,6416,84,44295,120091
2021-04-27,RJ,16089,7426,121,89693,70107
2021-04-28,RJ,16613,8303,120,85621,91740
2021-04-29,RJ,17269,10964,158,85373,75397
2021-04-30,RJ,17155,10034,155,82191,51603
2021-05-01,RJ,17652,11676,160,84180,44683
2021-05-02,RJ,18298,11262,159,84735,52054
2021-05-03,RJ,17296,11949,154,48801,101400
2021-05-04,RJ,16974,14146,154,99418,90551
2021-05-05,RJ,16815,17022,155,92687,81143
2021-05-06,RJ,17532,16044,161,90099,64434
2021-05-07,RJ,18231,16930,164,77786,67192
2021-05-08,RJ,17987,17667,160,79431,71354
2021-05-09,RJ,17921,16880,159,75488,58053
2021-05-10,RJ,16487,13499,160,41169,127479
2021-05-11,RJ,16080,13198,169,83851,124447
2021-05-12,RJ,16384,12840,164,77032,113210
2021-05-13,RJ,15867,12929,159,72470,64787
2021-05-14,RJ,14289,13270,155,67789,36857
2021-05-15,RJ,13565,17481,149,50205,119998
2021-05-16,RJ,10290,24440,156,72779,113379
2021-05-17,RJ,11597,29459,157,36176,158697
2021-05-18,RJ,8398,25160,146,74896,124582
2021-05-19,RJ,9849,16039,139,54687,74315
2021-05-20,RJ,7680,16705,127,41724,216212
2021-05-21,RJ,6225,18264,129,48232,98447
2021-05-22,RJ,6103,15464,115,62893,114207
2021-05-23,RJ,6521,16520,113,52836,88869
2021-05-24,RJ,4414,16654,103,24370,140247
2021-05-25,RJ,3404,15635,105,58755,88613
2021-05-26,RJ,3886,13192,107,49041,72629
2021-05-27,RJ,3454,10396,85,56702,56136
2021-05-28,RJ,2648,11177,78,46536,113030
2021-05-29,RJ,2314,8108,70,52201,191852
2021-05-30,RJ,2298,9636,66,49437,97020
2021-05-31,RJ,1498,8000,68,20040,133904
2021-06-01,RJ,1002,6114,65,51671,88011
2021-06-02,RJ,1276,6038,65,48902,95393
2021-06-03,RJ,1258,6456,44,51823,86285
2021-06-04,RJ,1006,4370,40,51698,122130
2021-06-05,RJ,942,3364,32,53944,138661
2021-06-06,RJ,904,3854,25,53284,64306
2021-06-07,RJ,629,3429,31,20087,95092
2021-06-08,RJ,529,2617,32,51955,136577
2021-06-09,RJ,520,2282,30,47934,455530
2021-06-10,RJ,538,2268,23,45980,334586
2021-06-11,RJ,446,1475,27,46339,443067
2021-06-12,RJ,368,975,16,46284,298600
2021-06-13,RJ,308,1260,7,44742,108454
2021-06-14,RJ,277,1231,20,18918,177186
2021-06-15,RJ,172,1006,14,45638,86476
2021-06-16,RJ,280,928,9,43972,44689
2021-06-17,RJ,205,895,10,44385,238265
2021-06-18,RJ,150,620,9,45791,336945
2021-06-19,RJ,193,518,7,44649,222937
2021-06-20,RJ,144,512,4,40204,331391
2021-06-21,RJ,151,533,6,15383,412348
2021-06-22,RJ,137,437,3,42988,338897
2021-06-23,RJ,155,364,1,42905,329430
2021-06-24,RJ,147,306,0,44914,176224
2021-06-25,RJ,131,277,0,44216,874366
2021-06-26,RJ,141,170,5,43086,257778
2021-06-27,RJ,162,264,4,44187,222500
2021-06-28,RJ,72,210,2,14161,143005
2021-06-29,RJ,121,147,2,44312,78838
2021-06-30,RJ,100,191,3,42913,116028
2021-07-01,RJ,75,142,2,41994,44176
2021-07-02,RJ,76,159,7,42123,62197
2021-07-03,RJ,90,138,4,45439,473667
2021-07-04,RJ,71,147,4,42977,70923
2021-07-05,RJ,55,140,3,15952,34550
2021-07-06,RJ,47,126,1,46953,17832
2021-07-07,RJ,51,128,0,44036,38296
2021-07-08,RJ,69,180,0,41784,82427
2021-07-09,RJ,62,70,1,42132,34461
2021-07-10,RJ,56,119,2,45963,54373
2021-07-11,RJ,52,100,0,39687,60166
2021-07-12,RJ,33,74,0,13374,22421
2021-07-13,RJ,28,76,0,41774,339170
2021-07-14,RJ,37,90,2,37130,252922
2021-07-15,RJ,33,69,0,36322,34770
2021-07-16,RJ,35,54,0,35936,53433
2021-07-17,RJ,42,47,2,35484,400404
2021-07-18,RJ,26,49,1,35223,277259
2021-07-19,RJ,33,69,1,13607,191123
2021-07-20,RJ,22,66,0,34008,71301
2021-07-21,RJ,22,55,0,36316,170998
2021-07-22,RJ,25,22,1,18037,253753
2021-07-23,RJ,33,66,0,35569,91185
2021-07-24,RJ,27,26,0,34228,37897
2021-07-25,RJ,20,35,0,32970,37051
2021-07-26,RJ,18,33,0,12095,73130
2021-07-27,RJ,15,34,1,35768,105195
2021-07-28,RJ,30,40,0,32318,223881
2021-07-29,RJ,17,26,0,31370,180575
2021-07-30,RJ,28,33,0,33313,161879
2021-07-31,RJ,17,22,1,32433,547808
2021-08-01,RJ,10,13,0,32433,34005
2021-08-02,RJ,27,31,0,10334,270599
2021-08-03,RJ,11,32,0,29699,210712
2021-08-04,RJ,18,27,0,30364,240650
2021-08-05,RJ,40,20,0,31571,166316
2021-08-06,RJ,20,18,0,29860,302075
2021-08-07,RJ,19,15,0,31043,240807
2021-08-08,RJ,15,15,0,30371,82592
2021-08-09,RJ,13,34,0,9715,219335
2021-08-10,RJ,11,30,0,14738,208710
2021-08-11,RJ,19,21,0,33881,195694
2021-08-12,RJ,17,18,0,30577,270423
2021-08-13,RJ,24,13,0,32723,383203
2021-08-14,RJ,14,11,0,32851,457599
2021-08-15,RJ,18,13,0,30183,30895
2021-08-16,RJ,11,44,0,7440,368923
2021-08-17,RJ,6,23,0,32879,250954
2021-08-18,RJ,9,19,0,31092,68420
2021-08-19,RJ,12,12,0,31858,239918
2021-08-20,RJ,14,12,0,29144,324931
2021-08-21,RJ,23,11,0,13796,302451
2021-08-22,RJ,5,20,0,25104,14158
2021-08-23,RJ,7,0,0,5121,156225
2021-08-24,RJ,10,41,0,15581,467873
2021-08-25,RJ,8,15,0,31797,402318
2021-08-26,RJ,3,17,0,30905,452497
2021-08-27,RJ,17,13,0,30702,368937
2021-08-28,RJ,11,6,0,28648,0
2021-08-29,RJ,7,0,0,26525,1106841
2021-08-30,RJ,7,21,0,9678,142842
2021-08-31,RJ,2,14,0,13553,663424
2021-09-01,RJ,5,21,0,27344,471617
2021-09-02,RJ,8,5,0,27683,194425
2021-09-03,RJ,8,6,0,28930,114381
2021-09-04,RJ,10,10,0,27742,485327
2021-09-05,RJ,3,7,0,27612,108708
2021-09-06,RJ,8,4,0,8995,157401
2021-09-07,RJ,12,18,0,30292,183585
2021-09-08,RJ,12,10,0,29065,576708
2021-09-09,RJ,7,7,0,23918,293430
2021-09-10,RJ,7,4,0,25470,510345
2021-09-11,RJ,9,5,0,22036,157836
2021-09-12,RJ,6,6,0,23243,55840
2021-09-13,RJ,8,7,0,8181,244439
2021-09-14,RJ,11,8,0,27083,297197
2021-09-15,RJ,17,6,0,24347,297741
2021-09-16,RJ,4,5,0,24981,202206
2021-09-17,RJ,8,7,0,12639,787314
2021-09-18,RJ,8,10,0,20632,236249
2021-09-19,RJ,8,9,0,21937,57197
2021-09-20,RJ,9,19,0,6760,85903
2021-09-21,RJ,12,4,0,24498,68700
2021-09-22,RJ,7,8,0,23436,44727
2021-09-23,RJ,3,7,0,22376,18918
2021-09-24,RJ,5,7,0,23831,242750
2021-09-25,RJ,7,11,0,24060,168784
2021-09-26,RJ,6,17,0,21506,3966
2021-09-27,RJ,13,4,0,3490,82021
2021-09-28,RJ,4,8,0,22698,93423
2021-09-29,RJ,2,8,0,21917,158245
2021-09-30,RJ,5,4,0,20401,141477
2021-10-01,RJ,4,8,0,20250,120839
2021-10-02,RJ,6,12,0,19499,96108
2021-10-03,RJ,1,10,0,11146,18867
2021-10-04,RJ,4,5,0,6448,49451
2021-10-05,RJ,1,6,0,21500,73994
2021-10-06,RJ,4,7,0,19506,224339
2021-10-07,RJ,2,6,0,18590,35018
2021-10-08,RJ,5,12,0,8834,168795
2021-10-09,RJ,1,4,0,18383,166988
2021-10-10,RJ,4,2,0,17001,88651
2021-10-11,RJ,7,9,0,6227,88400
2021-10-12,RJ,4,3,0,16777,81614
2021-10-13,RJ,4,4,0,19375,28156
2021-10-14,RJ,8,2,0,9497,54754
2021-10-15,RJ,1,3,0,14621,54983
2021-10-16,RJ,5,1,0,7521,118408
2021-10-17,RJ,2,4,0,15929,35622
2021-10-18,RJ,2,1,0,5633,84590
2021-10-19,RJ,0,5,0,17241,38734
2021-10-20,RJ,1,1,0,8825,65137
2021-10-21,RJ,2,4,0,17821,45072
2021-10-22,RJ,1,5,0,17826,54473
2021-10-23,RJ,4,4,0,15850,40346
2021-10-24,RJ,2,3,0,12043,4499
2021-10-25,RJ,1,15,0,4641,38508
2021-10-26,RJ,4,1,0,18034,44172
2021-10-27,RJ,4,4,0,16712,19371
2021-10-28,RJ,7,1,0,11560,58688
2021-10-29,RJ,6,2,0,17110,55637
2021-10-30,RJ,3,1,0,13621,45725
2021-10-31,RJ,2,2,0,13454,9399
2020-05-04,SK,0,0,0,170,0
2020-05-05,SK,0,0,0,11,0
2020-05-06,SK,0,0,0,8,0
2020-05-07,SK,0,0,0,27,0
2020-05-08,SK,0,0,0,0,0
2020-05-09,SK,0,0,0,3,0
2020-05-10,SK,0,0,0,0,0
2020-05-11,SK,0,0,0,0,0
2020-05-12,SK,0,0,0,129,0
2020-05-13,SK,0,0,0,91,0
2020-05-14,SK,0,0,0,140,0
2020-05-15,SK,0,0,0,-231,0
2020-05-16,SK,0,0,0,492,0
2020-05-17,SK,0,0,0,107,0
2020-05-18,SK,0,0,0,140,0
2020-05-19,SK,0,0,0,117,0
2020-05-20,SK,0,0,0,138,0
2020-05-21,SK,0,0,0,0,0
2020-05-22,SK,0,0,0,295,0
2020-05-23,SK,1,0,0,70,0
2020-05-24,SK,0,0,0,148,0
2020-05-25,SK,0,0,0,248,0
2020-05-26,SK,0,0,0,152,0
2020-05-27,SK,0,0,0,162,0
2020-05-28,SK,0,0,0,209,0
2020-05-29,SK,0,0,0,133,0
2020-05-30,SK,0,0,0,70,0
2020-05-31,SK,0,0,0,96,0
2020-06-01,SK,0,0,0,600,0
2020-06-02,SK,0,0,0,263,0
2020-06-03,SK,1,0,0,314,0
2020-06-04,SK,0,0,0,256,0
2020-06-05,SK,1,0,0,403,0
2020-06-06,SK,4,0,0,244,0
2020-06-07,SK,0,0,0,0,0
2020-06-08,SK,0,0,0,542,0
2020-06-09,SK,6,3,0,268,0
2020-06-10,SK,0,0,0,346,0
2020-06-11,SK,0,0,0,531,0
2020-06-12,SK,50,0,0,-1535,0
2020-06-13,SK,0,1,0,220,0
2020-06-14,SK,5,0,0,287,0
2020-06-15,SK,0,0,0,98,0
2020-06-16,SK,0,0,0,430,0
2020-06-17,SK,2,0,0,157,0
2020-06-18,SK,0,1,0,0,0
2020-06-19,SK,0,16,0,533,0
2020-06-20,SK,0,0,0,301,0
2020-06-21,SK,8,4,0,2171,0
2020-06-22,SK,0,4,0,95,0
2020-06-23,SK,1,0,0,145,0
2020-06-24,SK,4,10,0,255,0
2020-06-25,SK,2,0,0,176,0
2020-06-26,SK,2,0,0,187,0
2020-06-27,SK,0,10,0,7,0
2020-06-28,SK,1,0,0,145,0
2020-06-29,SK,0,0,0,76,0
2020-06-30,SK,0,1,0,95,0
2020-07-01,SK,1,2,0,188,0
2020-07-02,SK,12,0,0,177,0
2020-07-03,SK,1,0,0,172,0
2020-07-04,SK,1,0,0,170,0
2020-07-05,SK,22,9,0,145,0
2020-07-06,SK,0,4,0,20,0
2020-07-07,SK,2,0,0,174,0
2020-07-08,SK,6,6,0,239,0
2020-07-09,SK,1,0,0,192,0
2020-07-10,SK,-13,9,0,107,0
2020-07-11,SK,26,0,0,127,0
2020-07-12,SK,4,1,0,285,0
2020-07-13,SK,2,6,0,105,0
2020-07-14,SK,45,-1,0,303,0
2020-07-15,SK,11,1,0,413,0
2020-07-16,SK,13,0,0,410,0
2020-07-17,SK,32,1,0,611,0
2020-07-18,SK,19,2,0,766,0
2020-07-19,SK,10,0,0,818,0
2020-07-20,SK,22,2,0,949,0
2020-07-21,SK,25,16,0,658,0
2020-07-22,SK,108,4,0,1920,0
2020-07-23,SK,22,10,0,566,0
2020-07-24,SK,17,15,0,735,0
2020-07-25,SK,22,5,0,487,0
2020-07-26,SK,46,5,1,0,0
2020-07-27,SK,10,27,0,1138,0
2020-07-28,SK,24,12,0,583,0
2020-07-29,SK,17,12,0,644,0
2020-07-30,SK,14,16,0,513,0
2020-07-31,SK,29,17,0,789,0
2020-08-01,SK,11,38,0,977,0
2020-08-02,SK,8,20,0,557,0
2020-08-03,SK,30,8,0,642,0
2020-08-04,SK,95,2,0,974,0
2020-08-05,SK,17,4,0,946,0
2020-08-06,SK,29,50,0,432,0
2020-08-07,SK,25,53,0,491,0
2020-08-08,SK,6,11,0,575,0
2020-08-09,SK,6,80,0,199,0
2020-08-10,SK,44,13,0,461,0
2020-08-11,SK,3,24,0,411,0
2020-08-12,SK,17,16,0,370,0
2020-08-13,SK,1,31,0,447,0
2020-08-14,SK,149,42,0,341,0
2020-08-15,SK,68,38,0,164,0
2020-08-16,SK,19,12,0,884,0
2020-08-17,SK,20,28,0,1003,0
2020-08-18,SK,20,54,1,-260,0
2020-08-19,SK,25,34,1,509,0
2020-08-20,SK,58,38,0,387,0
2020-08-21,SK,46,7,0,662,0
2020-08-22,SK,45,37,0,633,0
2020-08-23,SK,22,0,0,0,0
2020-08-24,SK,43,63,0,1054,0
2020-08-25,SK,29,120,0,498,0
2020-08-26,SK,11,22,0,655,0
2020-08-27,SK,56,75,0,0,0
2020-08-28,SK,34,33,0,1084,0
2020-08-29,SK,26,11,0,480,0
2020-08-30,SK,25,25,0,554,0
2020-08-31,SK,25,5,0,201,0
2020-09-01,SK,18,12,1,288,0
2020-09-02,SK,34,23,0,461,0
2020-09-03,SK,34,44,1,312,0
2020-09-04,SK,105,17,0,441,0
2020-09-05,SK,58,26,0,353,0
2020-09-06,SK,9,24,0,220,0
2020-09-07,SK,29,25,0,316,0
2020-09-08,SK,19,17,2,167,0
2020-09-09,SK,31,16,0,294,0
2020-09-10,SK,20,41,0,201,0
2020-09-11,SK,17,16,4,197,0
2020-09-12,SK,29,17,2,270,0
2020-09-13,SK,31,2,3,285,0
2020-09-14,SK,33,16,0,135,0
2020-09-15,SK,54,169,3,292,0
2020-09-16,SK,48,32,0,260,0
2020-09-17,SK,53,67,4,303,0
2020-09-18,SK,29,68,3,227,0
2020-09-19,SK,39,34,2,398,0
2020-09-20,SK,49,3,1,354,0
2020-09-21,SK,56,11,0,225,0
2020-09-22,SK,66,23,0,261,0
2020-09-23,SK,35,14,1,363,0
2020-09-24,SK,64,31,1,398,0
2020-09-25,SK,92,21,0,364,0
2020-09-26,SK,48,22,0,444,0
2020-09-27,SK,38,49,2,239,0
2020-09-28,SK,25,18,2,157,0
2020-09-29,SK,41,71,0,363,0
2020-09-30,SK,75,68,2,374,0
2020-10-01,SK,38,72,3,422,0
2020-10-02,SK,42,34,1,333,0
2020-10-03,SK,39,39,2,346,0
2020-10-04,SK,43,32,2,301,0
2020-10-05,SK,17,67,1,107,0
2020-10-06,SK,25,40,3,194,0
2020-10-07,SK,99,28,2,56,0
2020-10-08,SK,12,35,1,52,0
2020-10-09,SK,33,71,2,340,0
2020-10-10,SK,42,95,1,299,0
2020-10-11,SK,39,104,1,224,0
2020-10-12,SK,7,5,1,38,0
2020-10-13,SK,50,89,2,236,0
2020-10-14,SK,42,61,0,237,0
2020-10-15,SK,41,54,0,218,0
2020-10-16,SK,31,48,0,179,0
2020-10-17,SK,36,56,0,293,0
2020-10-18,SK,30,32,1,175,0
2020-10-19,SK,4,11,2,28,0
2020-10-20,SK,42,50,1,321,0
2020-10-21,SK,34,35,0,205,0
2020-10-22,SK,50,48,0,0,0
2020-10-23,SK,43,55,0,484,0
2020-10-24,SK,49,25,0,291,0
2020-10-25,SK,16,35,1,186,0
2020-10-26,SK,5,5,1,20,0
2020-10-27,SK,23,4,2,81,0
2020-10-28,SK,12,11,0,124,0
2020-10-29,SK,18,13,0,128,0
2020-10-30,SK,20,33,0,169,0
2020-10-31,SK,27,26,1,247,0
2020-11-01,SK,18,34,1,133,0
2020-11-02,SK,9,4,4,32,0
2020-11-03,SK,37,5,0,207,0
2020-11-04,SK,62,79,0,305,0
2020-11-05,SK,29,38,2,178,0
2020-11-06,SK,49,7,0,249,0
2020-11-07,SK,51,19,1,293,0
2020-11-08,SK,50,89,2,210,0
2020-11-09,SK,12,16,1,51,0
2020-11-10,SK,51,13,1,316,0
2020-11-11,SK,36,48,2,252,0
2020-11-12,SK,24,48,3,192,0
2020-11-13,SK,47,17,1,227,0
2020-11-14,SK,41,37,1,288,0
2020-11-15,SK,42,52,2,151,0
2020-11-16,SK,23,12,2,186,0
2020-11-17,SK,27,7,1,179,0
2020-11-18,SK,29,38,3,196,0
2020-11-19,SK,32,36,0,164,0
2020-11-20,SK,23,52,1,182,0
2020-11-21,SK,59,32,0,0,0
2020-11-22,SK,31,41,3,530,0
2020-11-23,SK,14,61,1,48,0
2020-11-24,SK,41,31,2,231,0
2020-11-25,SK,42,44,0,0,0
2020-11-26,SK,52,20,0,497,0
2020-11-27,SK,37,40,1,221,0
2020-11-28,SK,59,31,4,279,0
2020-11-29,SK,19,35,1,203,0
2020-11-30,SK,4,23,1,30,0
2020-12-01,SK,42,5,1,213,0
2020-12-02,SK,40,23,1,338,0
2020-12-03,SK,28,8,0,191,0
2020-12-04,SK,47,7,1,269,0
2020-12-05,SK,21,9,3,173,0
2020-12-06,SK,26,6,0,206,0
2020-12-07,SK,6,17,2,43,0
2020-12-08,SK,13,20,0,251,0
2020-12-09,SK,24,19,0,264,0
2020-12-10,SK,26,27,0,292,0
2020-12-11,SK,27,31,1,243,0
2020-12-12,SK,26,24,0,182,0
2020-12-13,SK,22,30,0,183,0
2020-12-14,SK,2,55,0,55,0
2020-12-15,SK,25,33,1,0,0
2020-12-16,SK,33,19,2,498,0
2020-12-17,SK,8,19,1,133,0
2020-12-18,SK,33,22,1,0,0
2020-12-19,SK,122,25,0,0,0
2020-12-20,SK,12,38,1,0,0
2020-12-21,SK,3,17,0,758,0
2020-12-22,SK,34,16,0,220,0
2020-12-23,SK,22,2,1,148,0
2020-12-24,SK,32,9,0,319,0
2020-12-25,SK,20,23,0,199,0
2020-12-26,SK,115,15,0,270,0
2020-12-27,SK,46,16,0,203,0
2020-12-28,SK,0,15,1,22,0
2020-12-29,SK,19,13,0,274,0
2020-12-30,SK,13,17,1,131,0
2020-12-31,SK,12,15,0,154,0
2021-01-01,SK,12,5,1,81,0
2021-01-02,SK,10,13,1,205,0
2021-01-03,SK,9,33,0,146,0
2021-01-04,SK,1,22,0,25,0
2021-01-05,SK,17,9,0,271,0
2021-01-06,SK,13,42,0,203,0
2021-01-07,SK,14,13,0,392,0
2021-01-08,SK,14,86,0,235,0
2021-01-09,SK,5,29,0,181,0
2021-01-10,SK,4,22,0,246,0
2021-01-11,SK,1,30,0,29,0
2021-01-12,SK,7,16,0,190,0
2021-01-13,SK,8,10,0,377,0
2021-01-14,SK,7,155,1,217,0
2021-01-15,SK,13,12,0,206,0
2021-01-16,SK,5,10,0,206,120
2021-01-17,SK,9,6,0,240,0
2021-01-18,SK,0,9,0,19,0
2021-01-19,SK,14,9,1,247,230
2021-01-20,SK,5,1,0,277,223
2021-01-21,SK,5,17,0,241,200
2021-01-22,SK,1,9,0,165,187
2021-01-23,SK,5,10,1,141,0
2021-01-24,SK,3,9,1,197,0
2021-01-25,SK,1,13,0,39,87
2021-01-26,SK,6,17,0,171,0
2021-01-27,SK,1,3,0,0,273
